CSC440,CSC,Data Mining,"FundAMEntal concepts and TEChniques of data mining, inCLuding data attributes, data visualization, data pre-processing, mining FRequENT PAtterns, asSOCiation and corRELation, CLassification METHods, and CLuster ANAlysis. AdvanCED tOPics inCLude outlier deTECtion, STReam mining, and SOCial MEdia data mining. CSC 440, a gRADuate-level course, requires addITional readings and a course project."
CSC443,CSC,Advanced Computational Neuroscience,"THis is a seminar-style course for advanCED undERGRADuate and gRADuate stuDENts covering multiple arEAS of computational neuroscience by weekly readings and stuDENt presENTations. Many of THe tOPics are deeper EXPlorations of tOPics coverED in INTRoduction to Computational Neuroscience, focusing on THe sENSory sysTEM, deCISion-making, action selection and active inference, eSPecially FRom a prOBabilistic and normative perSPective. THe reading list is soMEwhat FLexible and adaptable to stuDENt interest. THere is an OPPORtunITy for a FINal project but THis is not requirED.PrerequisITe: CSC 241/441 or permission of INStructor"
CSC446,CSC,Machine Learning,"MATHematical foundations of CLassification, regression, and deCISion making. SupervisED algorIThms coverED inCLude perceptrons, logistic regression, supPORt vector maCHINes, and neural networks.  DirectED and undirectED graPHical models.  NuMErical PArAMEter OPtimization, inCLuding gRADiENT descENT, EXPectation maximization, and oTHer METHods.  INTRoduction to rEInfORCeMEnt learning. ProoFS coverED as apprOPriate.  Significant programming projects will be assignED.  THis course involves a lot of MATH and algorIThms.  You should know multivariable cALCulus,  LINear algebra, and soME algorIThms.   No formal prerequisITes but MATH 165, MATH 164, and CSC 242 STRongly rECOmMEndED."
CSC447,CSC,Natural Language Processing,"THis course addresses issues of represENTing computing MEaning FRom natural language, eSPecially issues of understanding language in context using commonsENSe knowlEDge of THe world. TOPics will inCLude a survey of ENGlish PHrase STRucture and PArsing, semantic represENTation (e.g., evENTs, semantic roles, tiME, causalITy and SPeech acts), and THeories and TEChniques for understanding language in context, inCLuding intENTion rECOgnITion, text understanding using knowlEDge of scripts and plans, and models of SPoken dialogue sysTEMs (e.g., conversational aGENts such as Siri). CSC447, THe gRADuate level version of THe course, requires a suBSTantial INDividual project.PrerequisITes: CSC 242"
CSC449,CSC,Machine Vision,"INTRoduction to computer vision, inCLuding cAMEra models, basic image processing, PAttern and OBject rECOgnITion, and eleMEnts of HUMan vision. SPecific tOPics inCLude geoMEtric issues, STATistical models, Hough transforms, color THeory, texture, and OPtic FLow. CSC 449, a gRADuate-level course, requires addITional readings and assignMEnts.PrerequisITes: MATH 161 and CSC 242; MATH 165 STRongly rECOmMEndED"
CSC450,CSC,Data Science for Linguistics,"THis course addresses LINguistic research questions THrough data science TEChniques. THe course will focus on develOPing skills to (i) acquire and process a variety of language data, FRom using establishED corPORa to capturing TwITter feEDs, and (ii) to investigate language use, PArticularly syntactic and semantic PHenoMEna, THrough descriptive and inferENTial STATistical TEChniques. A significant PArt of THe course will be devotED to hands-on projects and will inCLude develOPing familiarITy wITh using THe programming languages PyTHon and R to acquire and EXPlore LINguistic data. FamiliarITy wITh STATistics and/or computational LINguistics is advantageous, but not nECEssary. "
CSC452,CSC,Computer Organization,"INTRoduction to computer archITecture and THe layering of hardware/software sysTEMs. TOPics inCLude INStruction set design; logical building blocks; computer arIThMEtic; processor ORGanization; THe MEmory hierarchy (registers, caCHEs, main MEmory, and sECOndary storage); I/OBuses, devices, and interrupts; microcode and assembly language; virtual maCHINes; THe roles of THe assembler, LINker, compiler, and OPerating sysTEM; TEChnological trends and THe future of computing hardware. Several programming assignMEnts requirED."
CSC455,CSC,Software Analysis & Improv,"Programming is THe automation of information processing. Program ANAlysis and transformation is THe automation of programming ITself---how much a program can understand and improve oTHer programs. Because of THe diversITy and complexITy of computer hardware, programMErs incrEASingly depend on automation in compilers and oTHer tools to deliver efficiENT and RELiable software. THis course coMBInes fundAMEntal principles and (hands-on) practical applications. SPecific tOPics inCLude data FLow and depenDENce THeories; STATic and dynamic program transformation inCLuding PArallelization; MEmory and caCHE mANAgeMEnt; type CHEcking and program verification; and performance ANAlysis and modeLINg. THe knowlEDge and practice will hELP stuDENts to bECOME EXPerts in software performance and correctness. StuDENts taking THe gRADuate level will have addITional course requireMEnts and a more difficult project."
CSC458,CSC,Parallel & Distributed Systems,"Principles of PArallel and diSTRibutED sysTEMs, and THe asSOCiatED impleMEntation and performance issues. TOPics coverED will inCLude programming interfaces to PArallel and diSTRibutED computing, interprocess communication, synchronization, and consistency models, fault tolerance and RELiabilITy, diSTRibutED process mANAgeMEnt, diSTRibutED file sysTEMs, multiprocessor archITectures, PArallel program OPtimization, and PArallelizing compilers. StuDENts taking THis course at THe 400 level will be requirED to complete addITional readings and/or assignMEnts."
CSC460,CSC,Technology & Climate Change,"We currENTly add 51 billion tons of greenhouse gases to THe atmoSPhere every year. We neED to get IT down to zero to stOP THe warming and avoid a CLoud disASTer. How?In THis CLass, we will discuss and EXPlore THe role of TEChnology to bring innovative breakTHroughs to combat THis unique challENGe. Examples inCLude THe use of maCHINe learning TEChniques to better prEDict CLimate, visualizing THe effects of extreME weaTHer to create awareness, monIToring THe emission of carbon wITh satellITe imaGERy. THe lectures will consist of discussions, reading PApers, guest lecturers, and a FINal project. PrerequisITe: CSC 242, or equivalENT."
CSC461,CSC,Database Systems,"THis course presENTs THe fundAMEntal concepts of database design and use. IT provides a study of data models, data description languages, and query facilITies inCLuding RELational algebra and SQL, data normalization, transactions and THEIr prOPerties, PHYsical data ORGanization and INDexing, securITy issues and OBject databases. IT also looks at THe new trends in databases. THe knowlEDge of THe above tOPics will be appliED in THe design and impleMEntation of a database application using a target database mANAgeMEnt sysTEM as PArt of a seMEster-long group project."
CSC463,CSC,Data Management Systems,THis course EXPlores THe internals of data ENGines. TOPics coverED will inCLude THe RELational model; RELational database design principles basED on depenDENcies and normal forms; query execution; transactions; rECOvery; query OPtimization; PArallel query processing; NoSQL. 
CSC466,CSC,Frontiers in Deep Learning,"Deep learning has revoLUTionizED many arEAS of artificial intelliGENce, inCLuding computer vision, natural language understanding, and more. THis course reviews soME of THe LATest advanceMEnts in deep learning, wITh a focus on METHods THat overcoME THe neED for vAST amounts of labelED data. TOPics coverED may inCLude, but are not limITED to, self-supervisED learning in vision and language, self-training METHods (e.g., stuDENt-teaCHEr networks), continual learning, foundation models (e.g., Stable Diffusion, GPT-3, CLIP, etc), learning FRom biasED and long-tailED datasets, and THeory tOPics RELatED to GENeralization in deep learning (e.g., THe Lottery Ticket HypoTHesis, Deep Double DescENT, etc.). THere are no formal requireMEnts, but stuDENts are EXPectED to know LINear algebra, multivariate cALCulus, and have basic knowlEDge of deep learning, e.g, loss functions, OPtimization, regularization, multi-layer perceptron neural network archITectures, etc."
CSC478,CSC,Computer Security Foundations,"THis course will teach stuDENts THe foundations of computer securITy. StuDENts will learn what securITy is, THe design principles of secure sysTEMs, how securITy is enfORCED, and how securITy is compromisED. TOPics inCLude ACCess controls, information FLow, basic applications of cryptograPHY, buffer overFLow attacks, and malware. PrerequisITes: CSC 252 or CSC 452 or ECE 200."
CSC480,CSC,Computer Models & Limitations,"THis course studies fundAMEntal computer models and THEIr computational limITations. FINITe-STATe maCHINes and pumping lemmas, THe context-FRee languages, Turing maCHINes, decidable and Turing-rECOgnizable languages, undecidabilITy, NP-completeness. PrerequisITes: CSC 173 and MTH 150. YOU MUST REGISTER FOR A RECITATION WHEN REGISTERING FOR THE MAIN COURSE"
CSC482,CSC,Design & Analysis Efficient Algorithms,"How does one design programs and ascertain THEIr efficiency? Divide-and-conquer TEChniques, STRing processing, graPH algorIThms, MATHematical algorIThms. AdvanCED data STRuctures such as balanCED tree sCHEMes. INTRoduction to NP-completeness and INTRactable coMBInatorial search, OPtimization, and deCISion prOBlems.PrerequisITes: (CSC 172 and MTH 150) or MTH172. StuDENts MUST register for a recITation when registering for THis course."
CSC486,CSC,Computational Complexity,"THe difference between computable and uncomputable prOBlems and between fEASible and infEASible prOBlems. Regarding THe LATter, what prOPerties of a prOBlem make IT computationally simple? What prOPerties of a prOBlem may preCLude ITs having efficiENT algorIThms? How computationally hard are prOBlems? Complete sets and low information contENT; P=NP?; unaMBIguous computation and one-way functions; rEDuctions RELating THe complexITy of prOBlems; complexITy CLasses and hierarchies.PrerequisITes: CSC 280"
CSC489,CSC,Algorithmic Game Theory,"THis CLass will provide an INTRoduction to tOPics at THe intersection of computer science and ECOnomics, inCLuding gAME THeory, auctions, incENTive-comPAtible MEchanism design, matCHINg algorIThms, HUMan computation (e.g., crowdsourcing and peer prEDiction), tRUSt and reputation sysTEMs, and SOCial choice (voting) THeory. We hOPe to convey THe fact THat THe RELationship between computer science and ECOnomics is a two-way STReet: IT is imPORtant to consider incENTives and STRategic action are imPORtant when designing computation-intENSive sysTEMs, and efficiENT and rOBust algorIThms enable THe deployMEnt of imPActful ECOnomic idEAS.PrerequisITes: FamiliarITy wITh prOBabilITy THeory, single-variable cALCulus, LINear algebra, and basics of THeoretical computer science. No background in ECOnomic THeory is assuMEd or requirED. StuDENts should also be prePArED to wrITe code in PyTHon. PlEASe email THe INStructor wITh any questions."
